site,kind,ym,n_scenes,vh
20220212_Barnekow_5_AOE,polygon,2026-03,42,-16.9264244273405
2022_Zeynep_MV_Barnekow_AOE,polygon,2026-03,42,-17.01667936964585
2022_Zeynep_MV_Bremerhagen_AOE,polygon,2026-03,42,-17.328020344978288
20220209_Bremerhagen_3_AOE,polygon,2026-03,42,-18.0858904649754
20171016_EW_WW_Campus_AOE,ring,2026-03,42,-14.294048687727638
20171114_EW_WW_Bachsee_north_AOE,ring,2026-03,42,-14.576743433099516
2017_Xavier_BB_Eberswalde_UAV_AOE,ring,2026-03,42,-14.493820492608435
20210706_EW_WW_Kaufland_AOE,ring,2026-03,42,-14.69319107212788
20220226_EW_WW_Campus_Oberheide_AOE,ring,2026-03,42,-14.355896361852212
2022_Zeynep_BB_Eberswalde_UAV_AOE,ring,2026-03,42,-14.746111121045946
20220212_Barnekow_3_AOE,ring,2026-03,42,-15.294939752438289
20220212_Barnekow_5_AOE,ring,2026-03,42,-15.298851623947813
2022_Zeynep_MV_Barnekow_AOE,ring,2026-03,42,-15.267936934194491
2022_Zeynep_MV_Bremerhagen_AOE,ring,2026-03,42,-14.96867246703001
20220209_Bremerhagen_3_AOE,ring,2026-03,42,-15.198521476619856
20171016_EW_WW_Campus_AOE,polygon,2026-04,47,-14.663193478413948
20171114_EW_WW_Bachsee_north_AOE,polygon,2026-04,47,-13.5536665251916
2017_Xavier_BB_Eberswalde_UAV_AOE,polygon,2026-04,47,-14.277309692478145
20210706_EW_WW_Kaufland_AOE,polygon,2026-04,47,-15.112224379931265
20220226_EW_WW_Campus_Oberheide_AOE,polygon,2026-04,47,-14.142943065254432
2022_Zeynep_BB_Eberswalde_UAV_AOE,polygon,2026-04,47,-14.439275986023796
20220212_Barnekow_3_AOE,polygon,2026-04,47,-16.53665362297972
20220212_Barnekow_5_AOE,polygon,2026-04,47,-17.19709698929599
2022_Zeynep_MV_Barnekow_AOE,polygon,2026-04,47,-17.278945585238844
2022_Zeynep_MV_Bremerhagen_AOE,polygon,2026-04,47,-17.586573631659608
20220209_Bremerhagen_3_AOE,polygon,2026-04,47,-18.004314654333456
20171016_EW_WW_Campus_AOE,ring,2026-04,47,-14.11948050290803
20171114_EW_WW_Bachsee_north_AOE,ring,2026-04,47,-14.18416759721232
2017_Xavier_BB_Eberswalde_UAV_AOE,ring,2026-04,47,-14.220265513516381
20210706_EW_WW_Kaufland_AOE,ring,2026-04,47,-14.507407547890676
20220226_EW_WW_Campus_Oberheide_AOE,ring,2026-04,47,-14.171455618602902
2022_Zeynep_BB_Eberswalde_UAV_AOE,ring,2026-04,47,-14.467530569335688
20220212_Barnekow_3_AOE,ring,2026-04,47,-15.291039781343239
20220212_Barnekow_5_AOE,ring,2026-04,47,-15.29020551138458
2022_Zeynep_MV_Barnekow_AOE,ring,2026-04,47,-15.290037560486539
2022_Zeynep_MV_Bremerhagen_AOE,ring,2026-04,47,-14.983240741724854
20220209_Bremerhagen_3_AOE,ring,2026-04,47,-15.182163403209206
20171016_EW_WW_Campus_AOE,polygon,2026-05,62,-15.709213645329676
20171114_EW_WW_Bachsee_north_AOE,polygon,2026-05,62,-15.244896685305621
2017_Xavier_BB_Eberswalde_UAV_AOE,polygon,2026-05,62,-15.555988586147906
20210706_EW_WW_Kaufland_AOE,polygon,2026-05,62,-15.903228632701852
20220226_EW_WW_Campus_Oberheide_AOE,polygon,2026-05,62,-15.234577529852478
2022_Zeynep_BB_Eberswalde_UAV_AOE,polygon,2026-05,62,-15.432235417273553
20220212_Barnekow_3_AOE,polygon,2026-05,62,-16.485180480885923
20220212_Barnekow_5_AOE,polygon,2026-05,62,-17.340903442744082
2022_Zeynep_MV_Barnekow_AOE,polygon,2026-05,62,-17.187935665383588
2022_Zeynep_MV_Bremerhagen_AOE,polygon,2026-05,62,-17.084074749577514
20220209_Bremerhagen_3_AOE,polygon,2026-05,62,-17.936951688891824
20171016_EW_WW_Campus_AOE,ring,2026-05,62,-15.155151036437228
20171114_EW_WW_Bachsee_north_AOE,ring,2026-05,62,-15.09911530384652
2017_Xavier_BB_Eberswalde_UAV_AOE,ring,2026-05,62,-15.106609074608546
20210706_EW_WW_Kaufland_AOE,ring,2026-05,62,-15.034702621979514
20220226_EW_WW_Campus_Oberheide_AOE,ring,2026-05,62,-15.16534059659357
2022_Zeynep_BB_Eberswalde_UAV_AOE,ring,2026-05,62,-15.128211016145876
20220212_Barnekow_3_AOE,ring,2026-05,62,-15.461573894711153
20220212_Barnekow_5_AOE,ring,2026-05,62,-15.647810939405813
2022_Zeynep_MV_Barnekow_AOE,ring,2026-05,62,-15.586187768182752
2022_Zeynep_MV_Bremerhagen_AOE,ring,2026-05,62,-15.538232661712755
20220209_Bremerhagen_3_AOE,ring,2026-05,62,-15.637616326184368
20171016_EW_WW_Campus_AOE,polygon,2026-06,50,-15.25746118194817
20171114_EW_WW_Bachsee_north_AOE,polygon,2026-06,50,-14.828996294131692
2017_Xavier_BB_Eberswalde_UAV_AOE,polygon,2026-06,50,-15.145815444723143
20210706_EW_WW_Kaufland_AOE,polygon,2026-06,50,-15.685042864159428
20220226_EW_WW_Campus_Oberheide_AOE,polygon,2026-06,50,-14.922451769955895
2022_Zeynep_BB_Eberswalde_UAV_AOE,polygon,2026-06,50,-15.114821677587397
20220212_Barnekow_3_AOE,polygon,2026-06,50,-16.309724653485183
20220212_Barnekow_5_AOE,polygon,2026-06,50,-17.07653423759372
2022_Zeynep_MV_Barnekow_AOE,polygon,2026-06,50,-16.796616300409333
2022_Zeynep_MV_Bremerhagen_AOE,polygon,2026-06,50,-16.41806410447732
20220209_Bremerhagen_3_AOE,polygon,2026-06,50,-16.920828855144297
20171016_EW_WW_Campus_AOE,ring,2026-06,50,-14.945608177023024
20171114_EW_WW_Bachsee_north_AOE,ring,2026-06,50,-14.815354661996563
2017_Xavier_BB_Eberswalde_UAV_AOE,ring,2026-06,50,-14.951018899123019
20210706_EW_WW_Kaufland_AOE,ring,2026-06,50,-15.231695289397383
20220226_EW_WW_Campus_Oberheide_AOE,ring,2026-06,50,-14.921766942455019
2022_Zeynep_BB_Eberswalde_UAV_AOE,ring,2026-06,50,-15.044851766835553
20220212_Barnekow_3_AOE,ring,2026-06,50,-15.101650397716899
20220212_Barnekow_5_AOE,ring,2026-06,50,-15.292978820176815
2022_Zeynep_MV_Barnekow_AOE,ring,2026-06,50,-15.372632137452522
2022_Zeynep_MV_Bremerhagen_AOE,ring,2026-06,50,-15.259508352999259
20220209_Bremerhagen_3_AOE,ring,2026-06,50,-15.176142988248115
20171016_EW_WW_Campus_AOE,polygon,2026-07,40,-15.276620288706102
20171114_EW_WW_Bachsee_north_AOE,polygon,2026-07,40,-14.85601729438938
2017_Xavier_BB_Eberswalde_UAV_AOE,polygon,2026-07,40,-15.228767075197908
20210706_EW_WW_Kaufland_AOE,polygon,2026-07,40,-15.82909366286737
20220226_EW_WW_Campus_Oberheide_AOE,polygon,2026-07,40,-15.070289234193242
2022_Zeynep_BB_Eberswalde_UAV_AOE,polygon,2026-07,40,-15.250717035724028
20220212_Barnekow_3_AOE,polygon,2026-07,40,-16.432651830476928
20220212_Barnekow_5_AOE,polygon,2026-07,40,-17.33443709675343
2022_Zeynep_MV_Barnekow_AOE,polygon,2026-07,40,-16.889743632736828
2022_Zeynep_MV_Bremerhagen_AOE,polygon,2026-07,40,-16.591698646484645
20220209_Bremerhagen_3_AOE,polygon,2026-07,40,-16.807887647439138
20171016_EW_WW_Campus_AOE,ring,2026-07,40,-15.093500994750778
20171114_EW_WW_Bachsee_north_AOE,ring,2026-07,40,-14.937302059243713
2017_Xavier_BB_Eberswalde_UAV_AOE,ring,2026-07,40,-15.083301504328125
20210706_EW_WW_Kaufland_AOE,ring,2026-07,40,-15.361854369644162
20220226_EW_WW_Campus_Oberheide_AOE,ring,2026-07,40,-15.072595499195142
2022_Zeynep_BB_Eberswalde_UAV_AOE,ring,2026-07,40,-15.200743273660754
20220212_Barnekow_3_AOE,ring,2026-07,40,-15.42471591347493
20220212_Barnekow_5_AOE,ring,2026-07,40,-15.594991616837747
2022_Zeynep_MV_Barnekow_AOE,ring,2026-07,40,-15.664241043395771
2022_Zeynep_MV_Bremerhagen_AOE,ring,2026-07,40,-15.541787888284311
20220209_Bremerhagen_3_AOE,ring,2026-07,40,-15.50300697208757
20171016_EW_WW_Campus_AOE,polygon,2026-08,42,-15.242678048529829
20171114_EW_WW_Bachsee_north_AOE,polygon,2026-08,42,-14.684667443799894
2017_Xavier_BB_Eberswalde_UAV_AOE,polygon,2026-08,42,-15.072988350847831
20210706_EW_WW_Kaufland_AOE,polygon,2026-08,42,-16.12026777925117
20220226_EW_WW_Campus_Oberheide_AOE,polygon,2026-08,42,-14.99536722466031
2022_Zeynep_BB_Eberswalde_UAV_AOE,polygon,2026-08,42,-15.127015037686107
20220212_Barnekow_3_AOE,polygon,2026-08,42,-16.272332166487185
20220212_Barnekow_5_AOE,polygon,2026-08,42,-17.243473241189314
2022_Zeynep_MV_Barnekow_AOE,polygon,2026-08,42,-16.73751905699661
2022_Zeynep_MV_Bremerhagen_AOE,polygon,2026-08,42,-16.830617543851037
20220209_Bremerhagen_3_AOE,polygon,2026-08,42,-17.56191476309586
20171016_EW_WW_Campus_AOE,ring,2026-08,42,-14.913346794994885
20171114_EW_WW_Bachsee_north_AOE,ring,2026-08,42,-14.672069955776012
2017_Xavier_BB_Eberswalde_UAV_AOE,ring,2026-08,42,-14.879064646214218
20210706_EW_WW_Kaufland_AOE,ring,2026-08,42,-15.25925470766
20220226_EW_WW_Campus_Oberheide_AOE,ring,2026-08,42,-14.91234620407944
2022_Zeynep_BB_Eberswalde_UAV_AOE,ring,2026-08,42,-15.023030659737593
20220212_Barnekow_3_AOE,ring,2026-08,42,-15.489027038313118
20220212_Barnekow_5_AOE,ring,2026-08,42,-15.6063572322466
2022_Zeynep_MV_Barnekow_AOE,ring,2026-08,42,-15.717496699745162
2022_Zeynep_MV_Bremerhagen_AOE,ring,2026-08,42,-15.702954440139013
20220209_Bremerhagen_3_AOE,ring,2026-08,42,-15.678644035549487
20171016_EW_WW_Campus_AOE,polygon,2026-09,28,-15.48892453269343
20171114_EW_WW_Bachsee_north_AOE,polygon,2026-09,28,-14.683517564332208
2017_Xavier_BB_Eberswalde_UAV_AOE,polygon,2026-09,28,-15.22869127848082
20210706_EW_WW_Kaufland_AOE,polygon,2026-09,28,-15.639758896640426
20220226_EW_WW_Campus_Oberheide_AOE,polygon,2026-09,28,-15.07817719247629
2022_Zeynep_BB_Eberswalde_UAV_AOE,polygon,2026-09,28,-15.302587728242836
20220212_Barnekow_3_AOE,polygon,2026-09,28,-15.863783512215491
20220212_Barnekow_5_AOE,polygon,2026-09,28,-16.856591690622967
2022_Zeynep_MV_Barnekow_AOE,polygon,2026-09,28,-16.47803006982211
2022_Zeynep_MV_Bremerhagen_AOE,polygon,2026-09,28,-16.526864689958245
20220209_Bremerhagen_3_AOE,polygon,2026-09,28,-16.805228306764313
20171016_EW_WW_Campus_AOE,ring,2026-09,28,-15.176017292362374
20171114_EW_WW_Bachsee_north_AOE,ring,2026-09,28,-14.839589209723322
2017_Xavier_BB_Eberswalde_UAV_AOE,ring,2026-09,28,-15.099039357015876
20210706_EW_WW_Kaufland_AOE,ring,2026-09,28,-15.509137192008527
20220226_EW_WW_Campus_Oberheide_AOE,ring,2026-09,28,-15.172455896812442
2022_Zeynep_BB_Eberswalde_UAV_AOE,ring,2026-09,28,-15.222290071008109
20220212_Barnekow_3_AOE,ring,2026-09,28,-15.480023529204175
20220212_Barnekow_5_AOE,ring,2026-09,28,-15.508696397938618
2022_Zeynep_MV_Barnekow_AOE,ring,2026-09,28,-15.641637752146119
2022_Zeynep_MV_Bremerhagen_AOE,ring,2026-09,28,-15.609723660763748
20220209_Bremerhagen_3_AOE,ring,2026-09,28,-15.603770898454616
20220212_Barnekow_6_AOI,polygon,2016-01,5,-18.170452447344676
20220212_Barnekow_6_AOI,ring,2016-01,5,-17.195590001610018
20220212_Barnekow_6_AOI,polygon,2016-02,3,-16.72771944236088
20220212_Barnekow_6_AOI,ring,2016-02,3,-15.938253853159987
20220212_Barnekow_6_AOI,polygon,2016-03,6,-15.873255249610592
20220212_Barnekow_6_AOI,ring,2016-03,6,-15.526518362273116
20220212_Barnekow_6_AOI,polygon,2016-04,6,-15.590265142917776
20220212_Barnekow_6_AOI,ring,2016-04,6,-15.442905004619469
20220212_Barnekow_6_AOI,polygon,2016-05,6,-14.627993851207234
20220212_Barnekow_6_AOI,ring,2016-05,6,-15.255946509027627
20220212_Barnekow_6_AOI,polygon,2016-06,6,-14.339657037900388
20220212_Barnekow_6_AOI,ring,2016-06,6,-14.961337864336889
20220212_Barnekow_6_AOI,polygon,2016-07,9,-14.933356226974174
20220212_Barnekow_6_AOI,ring,2016-07,9,-14.957199655373257
20220212_Barnekow_6_AOI,polygon,2016-08,11,-15.636169432160266
20220212_Barnekow_6_AOI,ring,2016-08,11,-15.525418244983085
20220212_Barnekow_6_AOI,polygon,2016-09,11,-15.570603294807643
20220212_Barnekow_6_AOI,ring,2016-09,11,-15.662016271426657
20220212_Barnekow_6_AOI,polygon,2016-10,21,-16.01922064351109
20220212_Barnekow_6_AOI,ring,2016-10,21,-15.794772175428795
20220212_Barnekow_6_AOI,polygon,2016-11,11,-16.332281790709583
20220212_Barnekow_6_AOI,ring,2016-11,11,-15.744332537752078
20220212_Barnekow_6_AOI,polygon,2016-12,13,-16.614007776511205
20220212_Barnekow_6_AOI,ring,2016-12,13,-15.74089814156818
20220212_Barnekow_6_AOI,polygon,2017-01,20,-17.248082436157798
20220212_Barnekow_6_AOI,ring,2017-01,20,-16.764807697979393
20220212_Barnekow_6_AOI,polygon,2017-02,19,-16.944676567326944
20220212_Barnekow_6_AOI,ring,2017-02,19,-16.310993629866918
20220212_Barnekow_6_AOI,polygon,2017-03,20,-16.327972414387354
20220212_Barnekow_6_AOI,ring,2017-03,20,-15.510427702176854
20220212_Barnekow_6_AOI,polygon,2017-04,19,-16.136114241344178
20220212_Barnekow_6_AOI,ring,2017-04,19,-15.469365256594747
20220212_Barnekow_6_AOI,polygon,2017-05,21,-15.280972648453227
20220212_Barnekow_6_AOI,ring,2017-05,21,-15.253606872054455
20220212_Barnekow_6_AOI,polygon,2017-06,20,-15.010363730375198
20220212_Barnekow_6_AOI,ring,2017-06,20,-15.061576766910003
20220212_Barnekow_6_AOI,polygon,2017-07,21,-14.870713385654623
20220212_Barnekow_6_AOI,ring,2017-07,21,-14.919878679869278
20220212_Barnekow_6_AOI,polygon,2017-08,20,-15.17060648872256
20220212_Barnekow_6_AOI,ring,2017-08,20,-15.246424105171984
20220212_Barnekow_6_AOI,polygon,2017-09,20,-15.5536862306622
20220212_Barnekow_6_AOI,ring,2017-09,20,-15.64995907840559
20220212_Barnekow_6_AOI,polygon,2017-10,20,-15.37081162160789
20220212_Barnekow_6_AOI,ring,2017-10,20,-15.270474572891288
20220212_Barnekow_6_AOI,polygon,2017-11,19,-15.852794719990875
20220212_Barnekow_6_AOI,ring,2017-11,19,-15.170920174056802
20220212_Barnekow_6_AOI,polygon,2017-12,21,-16.120723717867676
20220212_Barnekow_6_AOI,ring,2017-12,21,-15.349112183381987
20220212_Barnekow_6_AOI,polygon,2018-01,20,-16.227610981984142
20220212_Barnekow_6_AOI,ring,2018-01,20,-15.433398466349436
20220212_Barnekow_6_AOI,polygon,2018-02,19,-17.116683414335487
20220212_Barnekow_6_AOI,ring,2018-02,19,-16.80682496760061
20220212_Barnekow_6_AOI,polygon,2018-03,21,-17.185947281610954
20220212_Barnekow_6_AOI,ring,2018-03,21,-16.45644725467823
20220212_Barnekow_6_AOI,polygon,2018-04,20,-15.721538996688562
20220212_Barnekow_6_AOI,ring,2018-04,20,-15.01720731137221
20220212_Barnekow_6_AOI,polygon,2018-05,20,-15.042326724853522
20220212_Barnekow_6_AOI,ring,2018-05,20,-15.214119780278413
20220212_Barnekow_6_AOI,polygon,2018-06,20,-14.7083957988486
20220212_Barnekow_6_AOI,ring,2018-06,20,-15.224520065286685
20220212_Barnekow_6_AOI,polygon,2018-07,20,-15.274408849158561
20220212_Barnekow_6_AOI,ring,2018-07,20,-15.385480124890535
20220212_Barnekow_6_AOI,polygon,2018-08,42,-15.395679377409872
20220212_Barnekow_6_AOI,ring,2018-08,42,-15.739835022093814
20220212_Barnekow_6_AOI,polygon,2018-09,40,-16.04732396149984
20220212_Barnekow_6_AOI,ring,2018-09,40,-16.156039333712197
20220212_Barnekow_6_AOI,polygon,2018-10,39,-16.217589856475662
20220212_Barnekow_6_AOI,ring,2018-10,39,-16.123729513394014
20220212_Barnekow_6_AOI,polygon,2018-11,38,-16.669560174425705
20220212_Barnekow_6_AOI,ring,2018-11,38,-15.918698928568102
20220212_Barnekow_6_AOI,polygon,2018-12,42,-16.501009506235672
20220212_Barnekow_6_AOI,ring,2018-12,42,-15.51968942451657
20220212_Barnekow_6_AOI,polygon,2019-01,22,-16.91754497517912
20220212_Barnekow_6_AOI,ring,2019-01,22,-16.246288905966548
20220212_Barnekow_6_AOI,polygon,2019-02,17,-16.3906093435723
20220212_Barnekow_6_AOI,ring,2019-02,17,-15.617914050017145
20220212_Barnekow_6_AOI,polygon,2019-03,21,-16.571432550116267
20220212_Barnekow_6_AOI,ring,2019-03,21,-15.519519325509576
20220212_Barnekow_6_AOI,polygon,2019-04,19,-16.549896818213288
20220212_Barnekow_6_AOI,ring,2019-04,19,-15.848313559559749
20220212_Barnekow_6_AOI,polygon,2019-05,21,-16.244785382339792
20220212_Barnekow_6_AOI,ring,2019-05,21,-16.00094207423486
20220212_Barnekow_6_AOI,polygon,2019-06,20,-15.116209367768759
20220212_Barnekow_6_AOI,ring,2019-06,20,-15.358391296697267
20220212_Barnekow_6_AOI,polygon,2019-07,20,-15.323433731490722
20220212_Barnekow_6_AOI,ring,2019-07,20,-15.670908801256036
20220212_Barnekow_6_AOI,polygon,2019-08,21,-15.496134783933153
20220212_Barnekow_6_AOI,ring,2019-08,21,-15.712884451757603
20220212_Barnekow_6_AOI,polygon,2019-09,19,-16.11261395627319
20220212_Barnekow_6_AOI,ring,2019-09,19,-15.944098325623196
20220212_Barnekow_6_AOI,polygon,2019-10,21,-16.007014020154955
20220212_Barnekow_6_AOI,ring,2019-10,21,-15.757717914847957
20220212_Barnekow_6_AOI,polygon,2019-11,19,-16.07403422226656
20220212_Barnekow_6_AOI,ring,2019-11,19,-15.354720498042386
20220212_Barnekow_6_AOI,polygon,2019-12,20,-16.31737257468215
20220212_Barnekow_6_AOI,ring,2019-12,20,-15.377016921658711
20220212_Barnekow_6_AOI,polygon,2020-01,21,-16.47708875268267
20220212_Barnekow_6_AOI,ring,2020-01,21,-15.638420146927118
20220212_Barnekow_6_AOI,polygon,2020-02,19,-16.138936897063928
20220212_Barnekow_6_AOI,ring,2020-02,19,-15.2841293973304
20220212_Barnekow_6_AOI,polygon,2020-03,19,-16.553058719804152
20220212_Barnekow_6_AOI,ring,2020-03,19,-15.73209810101142
20220212_Barnekow_6_AOI,polygon,2020-04,20,-16.276064651901443
20220212_Barnekow_6_AOI,ring,2020-04,20,-15.792821291853203
20220212_Barnekow_6_AOI,polygon,2020-05,21,-15.423082429050375
20220212_Barnekow_6_AOI,ring,2020-05,21,-15.662925162704598
20220212_Barnekow_6_AOI,polygon,2020-06,19,-14.17205679425555
20220212_Barnekow_6_AOI,ring,2020-06,19,-15.13685526108649
20220212_Barnekow_6_AOI,polygon,2020-07,20,-14.156201635394325
20220212_Barnekow_6_AOI,ring,2020-07,20,-15.148694101986033
20220212_Barnekow_6_AOI,polygon,2020-08,21,-13.939475913933597
20220212_Barnekow_6_AOI,ring,2020-08,21,-15.029985020849319
20220212_Barnekow_6_AOI,polygon,2020-09,20,-14.51988585898
20220212_Barnekow_6_AOI,ring,2020-09,20,-15.530269454142461
20220212_Barnekow_6_AOI,polygon,2020-10,21,-14.824328622864396
20220212_Barnekow_6_AOI,ring,2020-10,21,-15.426980789944155
20220212_Barnekow_6_AOI,polygon,2020-11,20,-15.121233863686681
20220212_Barnekow_6_AOI,ring,2020-11,20,-15.198153083871908
20220212_Barnekow_6_AOI,polygon,2020-12,20,-15.396593819325329
20220212_Barnekow_6_AOI,ring,2020-12,20,-15.444892262226766
20220212_Barnekow_6_AOI,polygon,2021-01,18,-15.06481158281335
20220212_Barnekow_6_AOI,ring,2021-01,18,-15.3651466385845
20220212_Barnekow_6_AOI,polygon,2021-02,17,-16.30295930633168
20220212_Barnekow_6_AOI,ring,2021-02,17,-16.342428351921978
20220212_Barnekow_6_AOI,polygon,2021-03,20,-15.24368264447024
20220212_Barnekow_6_AOI,ring,2021-03,20,-15.512603089272801
20220212_Barnekow_6_AOI,polygon,2021-04,19,-15.364418619707235
20220212_Barnekow_6_AOI,ring,2021-04,19,-15.260696263916
20220212_Barnekow_6_AOI,polygon,2021-05,21,-14.787770888053263
20220212_Barnekow_6_AOI,ring,2021-05,21,-15.196726199196918
20220212_Barnekow_6_AOI,polygon,2021-06,20,-14.419552127205463
20220212_Barnekow_6_AOI,ring,2021-06,20,-15.190097664654548
20220212_Barnekow_6_AOI,polygon,2021-07,21,-14.650843861979318
20220212_Barnekow_6_AOI,ring,2021-07,21,-15.159671866709346
20220212_Barnekow_6_AOI,polygon,2021-08,20,-15.036280473424458
20220212_Barnekow_6_AOI,ring,2021-08,20,-15.632763286385083
20220212_Barnekow_6_AOI,polygon,2021-09,20,-15.578972310672366
20220212_Barnekow_6_AOI,ring,2021-09,20,-15.90952957372252
20220212_Barnekow_6_AOI,polygon,2021-10,21,-15.823440905966756
20220212_Barnekow_6_AOI,ring,2021-10,21,-16.056151291413496
20220212_Barnekow_6_AOI,polygon,2021-11,20,-15.746017665431648
20220212_Barnekow_6_AOI,ring,2021-11,20,-15.358867114239475
20220212_Barnekow_6_AOI,polygon,2021-12,18,-16.05686370050425
20220212_Barnekow_6_AOI,ring,2021-12,18,-15.7445962233951
20220212_Barnekow_6_AOI,polygon,2022-01,10,-15.755321894885327
20220212_Barnekow_6_AOI,ring,2022-01,10,-15.706500235636414
20220212_Barnekow_6_AOI,polygon,2022-02,10,-15.500796194213644
20220212_Barnekow_6_AOI,ring,2022-02,10,-15.22209605370518
20220212_Barnekow_6_AOI,polygon,2022-03,10,-16.966530121499357
20220212_Barnekow_6_AOI,ring,2022-03,10,-16.11908040935869
20220212_Barnekow_6_AOI,polygon,2022-04,9,-16.32037352869015
20220212_Barnekow_6_AOI,ring,2022-04,9,-15.716604290386417
20220212_Barnekow_6_AOI,polygon,2022-05,9,-15.955745208325562
20220212_Barnekow_6_AOI,ring,2022-05,9,-15.610324045345658
20220212_Barnekow_6_AOI,polygon,2022-06,10,-15.624941816549754
20220212_Barnekow_6_AOI,ring,2022-06,10,-15.60562090961394
20220212_Barnekow_6_AOI,polygon,2022-07,11,-16.08410787483188
20220212_Barnekow_6_AOI,ring,2022-07,11,-15.548624279653389
20220212_Barnekow_6_AOI,polygon,2022-08,7,-16.638874404115054
20220212_Barnekow_6_AOI,ring,2022-08,7,-15.411954048178746
20220212_Barnekow_6_AOI,polygon,2022-09,10,-16.274973128756244
20220212_Barnekow_6_AOI,ring,2022-09,10,-15.928184245387246
20220212_Barnekow_6_AOI,polygon,2022-10,10,-17.09850672571941
20220212_Barnekow_6_AOI,ring,2022-10,10,-16.00477665099682
20220212_Barnekow_6_AOI,polygon,2022-11,10,-16.768350817061837
20220212_Barnekow_6_AOI,ring,2022-11,10,-15.396640168131778
20220212_Barnekow_6_AOI,polygon,2022-12,10,-16.75147869772586
20220212_Barnekow_6_AOI,ring,2022-12,10,-16.13912405032612
20220212_Barnekow_6_AOI,polygon,2023-01,11,-15.393492672722964
20220212_Barnekow_6_AOI,ring,2023-01,11,-15.019700954722474
20220212_Barnekow_6_AOI,polygon,2023-02,9,-16.42507994913039
20220212_Barnekow_6_AOI,ring,2023-02,9,-15.974904318359304
20220212_Barnekow_6_AOI,polygon,2023-03,11,-16.806730766982593
20220212_Barnekow_6_AOI,ring,2023-03,11,-15.286464816587987
20220212_Barnekow_6_AOI,polygon,2023-04,9,-18.13447258389204
20220212_Barnekow_6_AOI,ring,2023-04,9,-15.808303975394884
20220212_Barnekow_6_AOI,polygon,2023-05,11,-19.875270746997824
20220212_Barnekow_6_AOI,ring,2023-05,11,-15.831047417284656
20220212_Barnekow_6_AOI,polygon,2023-06,10,-19.274936001582084
20220212_Barnekow_6_AOI,ring,2023-06,10,-15.91863350217475
20220212_Barnekow_6_AOI,polygon,2023-07,10,-16.542955198682023
20220212_Barnekow_6_AOI,ring,2023-07,10,-15.593989168376753
20220212_Barnekow_6_AOI,polygon,2023-08,11,-16.25881443059718
20220212_Barnekow_6_AOI,ring,2023-08,11,-15.663511759688529
20220212_Barnekow_6_AOI,polygon,2023-09,9,-16.92041873060078
20220212_Barnekow_6_AOI,ring,2023-09,9,-16.226245917153268
20220212_Barnekow_6_AOI,polygon,2023-10,10,-16.271045129865804
20220212_Barnekow_6_AOI,ring,2023-10,10,-16.062692876494204
20220212_Barnekow_6_AOI,polygon,2023-11,10,-15.436992966459258
20220212_Barnekow_6_AOI,ring,2023-11,10,-15.472762763980338
20220212_Barnekow_6_AOI,polygon,2023-12,10,-15.246535235238975
20220212_Barnekow_6_AOI,ring,2023-12,10,-15.263866125272038
20220212_Barnekow_6_AOI,polygon,2024-01,10,-16.583510614727373
20220212_Barnekow_6_AOI,ring,2024-01,10,-16.059608815090186
20220212_Barnekow_6_AOI,polygon,2024-02,10,-14.506598434924248
20220212_Barnekow_6_AOI,ring,2024-02,10,-14.522233554049208
20220212_Barnekow_6_AOI,polygon,2024-03,10,-15.880297656944482
20220212_Barnekow_6_AOI,ring,2024-03,10,-15.408835645550482
20220212_Barnekow_6_AOI,polygon,2024-04,11,-16.32400572284745
20220212_Barnekow_6_AOI,ring,2024-04,11,-15.258007296589382
20220212_Barnekow_6_AOI,polygon,2024-05,10,-17.17476093326538
20220212_Barnekow_6_AOI,ring,2024-05,10,-15.692180435932944
